delta_proxy,delta_true,displayed,environment_id,reversal
-0.04592288254285343,-0.00898414547563059,False,performative_control,False
0.028282877152330632,0.0037491957411911747,False,performative_control,False
0.05271317540363529,0.0029157210931243793,True,performative_control,False
-0.05780580681722475,-0.013004624774480722,False,performative_control,False
0.002477784065458677,0.001131924963993669,False,performative_control,False
0.0614518495518494,0.0038334558547093445,True,performative_control,False
0.0361670007949465,0.0035537346003682857,False,performative_control,False
-0.10054786407930938,-0.02995552794659556,False,performative_control,False
0.04008647328289333,0.0033673930521424533,True,performative_control,False
0.04301870439898742,0.004520428050282882,False,performative_control,False
0.00167570514011256,0.00036829497115489773,False,performative_control,False
0.011041456988946763,0.0009778741543163827,True,performative_control,False
-0.1375755058723635,-0.04931305129992988,False,performative_control,False
-0.01952905077095418,-0.0043228929892407675,False,performative_control,False
-0.03632652786952223,-0.006909381756890931,True,performative_control,False
-0.06623065202976858,-0.01512659785963194,False,performative_control,False
0.10506713391875533,-0.004431588413193327,False,performative_control,True
-0.025667358062666956,-0.004664295922831602,True,performative_control,False
0.010062696289610373,0.0012495094458413736,False,performative_control,False
-0.11207410589456601,-0.03555606138141318,False,performative_control,False
-0.0460275992634831,-0.011189468068996095,True,performative_control,False
0.016418867736837428,0.00259972604719394,False,performative_control,False
-0.06456937128453333,-0.016771617814866302,False,performative_control,False
-0.0006068278532793681,-0.0010243224365427406,True,performative_control,False
-0.1167630316357712,-0.03571042606308042,False,performative_control,False
0.025159784190875667,0.0026497547260833088,False,performative_control,False
0.03630260470815583,0.002792444693185764,True,performative_control,False
0.035026411334921737,0.0029626572126394413,False,performative_control,False
0.1286691974951279,-0.010156633154786127,False,performative_control,True
-0.07816025153801498,-0.01881023501937329,True,performative_control,False
-0.08919529494553818,-0.024268899432909413,False,performative_control,False
0.0044389746232867955,0.0006552740795917333,False,performative_control,False
-0.0637728763645371,-0.014318761814829856,True,performative_control,False
-0.021650274495116417,-0.003677810029970613,False,performative_control,False
0.09415113964438487,-0.0033733927789943996,False,performative_control,True
0.01562603259740275,0.0011075287066709127,True,performative_control,False
0.0004166333334357786,-0.0013263705168311546,False,performative_control,True
0.10558242325787087,-0.0012715997450002126,False,performative_control,True
0.01700490329065346,0.0019037945249802957,True,performative_control,False
-0.05117094587263027,-0.01181967808664769,False,performative_control,False
0.023818123192196672,0.0028546346332049277,False,performative_control,False
0.07423168873525171,0.0030285536898288223,True,performative_control,False
-0.015959580049815902,-0.003544206778129444,False,performative_control,False
0.0756187443575736,0.0030631803227701704,False,performative_control,False
-0.058581988171160115,-0.014252399548877442,True,performative_control,False
-0.020745542135236883,-0.0036889159631324497,False,performative_control,False
-0.006181167068408433,-0.0008332265709857789,False,performative_control,False
-0.002854631553716569,-0.0004998888440537474,True,performative_control,False
-0.015285258935851198,-0.0036403197972426915,False,performative_control,False
0.013000422001799794,0.0019383489443014768,False,performative_control,False
0.0348893439094316,0.0026429267220894614,True,performative_control,False
0.036690541846890745,0.003275419401429558,False,performative_control,False
0.03583283509115437,0.003353254431094105,False,performative_control,False
0.05850176888740355,0.003089292069218569,True,performative_control,False
-0.07171551465289872,-0.017064281116882768,False,performative_control,False
-0.08299226612708183,-0.023853986299705893,False,performative_control,False
-0.07616044339249062,-0.019831801501359658,True,performative_control,False
-0.11869119338502696,-0.03783185685509008,False,performative_control,False
0.03687357471558511,0.003125123795602036,False,performative_control,False
0.0010188926255356168,0.0008312104661168385,True,performative_control,False
0.110110198045334,-0.003915567014451338,False,performative_control,True
-0.07048531605609165,-0.016603682926250418,False,performative_control,False
0.04418565094393423,0.001364863593949578,True,performative_control,False
-0.03367048224905156,-0.00643398623271671,False,performative_control,False
-0.03834420670380084,-0.0061439935188422334,False,performative_control,False
0.028839660896498476,0.002015259503032635,True,performative_control,False
-0.06018009266261304,-0.014159397895573689,False,performative_control,False
-0.05235569204900542,-0.011143228240380942,False,performative_control,False
0.029980463879785202,0.0023501920376539087,True,performative_control,False
0.02054298539758248,0.002498003560855444,False,performative_control,False
0.07054447750018372,0.0027807591572950596,False,performative_control,False
0.09371398231669376,-0.00026603621096193963,True,performative_control,True
-0.03336979933192924,-0.007450920398358096,False,performative_control,False
0.019762825027691666,0.003342815774206198,False,performative_control,False
0.015776440544018056,0.0015378559006790082,True,performative_control,False
0.10847305478156888,-0.0030925046943755807,False,performative_control,True
-0.10549681517241621,-0.03225954798273131,False,performative_control,False
-0.024933759809094236,-0.004900279977105376,True,performative_control,False
0.02049845476255363,0.0021293656239821657,False,performative_control,False
-0.02137149743218575,-0.0037674975294086643,False,performative_control,False
0.10305744144558959,-0.0034192627664477726,True,performative_control,True
0.008807473602631788,0.0010100669620385916,False,performative_control,False
0.012440648182838299,0.0009649073231424998,False,performative_control,False
0.039912836299928534,0.0036911755610099795,True,performative_control,False
-0.04145510403035907,-0.009999872523895587,False,performative_control,False
0.026281278030685695,0.002578599752749211,False,performative_control,False
-0.06644543663641461,-0.017241118832056396,True,performative_control,False
0.025329708560191122,0.0021369184976697264,False,performative_control,False
-0.010523621905619396,-0.001393396961082094,False,performative_control,False
0.035023727644378666,0.0024780308632801062,True,performative_control,False
0.023577917980580954,0.004272374670395429,False,performative_control,False
0.14619888629109107,-0.014058414575464306,False,performative_control,True
0.041639867337617265,0.0037491546906426865,True,performative_control,False
-0.02007411136766707,-0.004045708480159366,False,performative_control,False
-0.0038763414632917437,-0.0006498220329004267,False,performative_control,False
0.030056447436133227,0.0017182517054714352,True,performative_control,False
0.02808053346754208,0.0027964515226247266,False,performative_control,False
0.03062619564811836,0.002792497008774736,False,performative_control,False
0.10793757647423713,-0.004763689482108868,True,performative_control,True
-0.04028419007662487,-0.009065975529413794,False,performative_control,False
-0.0746447412114058,-0.01900369546692743,False,performative_control,False
-0.0505700116922983,-0.010600988785023413,True,performative_control,False
0.1411152920685111,-0.01658084545814223,False,performative_control,True
-0.14697268512480943,-0.05283045476648279,False,performative_control,False
0.04044197618955392,0.0024122312341138263,True,performative_control,False
0.00111197351454978,-0.0005439635353399752,False,performative_control,True
0.051340640291299866,0.001857843853659863,False,performative_control,False
0.10111067112914929,-0.004030915999966772,True,performative_control,True
-0.09065002699014851,-0.025500172185956738,False,performative_control,False
0.022877507635978178,0.0021964508146624095,False,performative_control,False
-0.12893769937470936,-0.041492995231106194,True,performative_control,False
-0.15142911520829688,-0.05576242313631491,False,performative_control,False
0.022472349785499945,0.0011051792003037297,False,performative_control,False
0.023225983358968028,0.0024449906271162836,True,performative_control,False
-0.02106015810660039,-0.004102098026110862,False,performative_control,False
-0.17817996384221954,-0.07009550117939864,False,performative_control,False
0.002049950142749335,0.00020239281209979976,True,performative_control,False
0.06668827604223443,0.002846953627135107,False,performative_control,False
0.016342095953777558,0.001922820302042716,False,performative_control,False
-0.057865068386476315,-0.014397631436688901,True,performative_control,False
0.009117730188818285,0.0006532811276681039,False,performative_control,False
-0.027456777470429294,-0.005803489730247441,False,performative_control,False
0.028919585740360798,0.002730881551117198,True,performative_control,False
0.034977529192287915,0.0034687057807093746,False,performative_control,False
-0.040592652137992735,-0.008901918319848157,False,performative_control,False
-0.06530265561264886,-0.01559096628298845,True,performative_control,False
0.00654364356117948,-0.0003812493773650838,False,performative_control,True
0.06208157740872444,0.0026251381122045503,False,performative_control,False
-0.018818524233613132,-0.0020122578785620737,True,performative_control,False
0.041057692058287854,0.0028467559431735734,False,performative_control,False
0.029837678347426788,0.0023205477767668237,False,performative_control,False
-0.06194164511633904,-0.012311327021395785,True,performative_control,False
-0.04051904523731231,-0.008567928164409877,False,performative_control,False
0.0750811967477395,0.0027866072137839315,False,performative_control,False
0.021332483672524882,0.0026405471604325492,True,performative_control,False
-0.09917789955034623,-0.029258843217100372,False,performative_control,False
0.05561829023209963,0.0033775168325174687,False,performative_control,False
0.08944512211659039,0.0008273369986644963,True,performative_control,False
0.038453196679420154,0.004137149046781974,False,performative_control,False
0.1720726897956183,-0.023775564673061328,False,performative_control,True
-0.170872000484398,-0.067596778377042,True,performative_control,False
0.004585562478780336,0.0005004870462293753,False,performative_control,False
0.09251973682934744,-0.0007710234620925682,False,performative_control,True
-0.09025798250903477,-0.02661861123262979,True,performative_control,False
0.0521859051178849,0.0028726146046822443,False,performative_control,False
0.2175586811457787,-0.05520022150611653,False,performative_control,True
-0.11402068291973899,-0.035538063420972016,True,performative_control,False
0.04517530965634142,0.003218439738007922,False,performative_control,False
-0.12887701885251823,-0.04248916138500347,False,performative_control,False
0.07734916165220213,0.0015172959965710775,True,performative_control,False
0.021533313843779045,0.0026721176115024337,False,performative_control,False
-0.1489487495848923,-0.05322729437153531,False,performative_control,False
0.005256707397431615,0.0004100465155155719,True,performative_control,False
-0.07729800602984993,-0.020166047237494128,False,performative_control,False
-0.18163840948664522,-0.07342014599006241,False,performative_control,False
-0.17126629808491886,-0.06627520605048026,True,performative_control,False
0.06460732237426525,0.0027116725155593713,False,performative_control,False
-0.11260110968257853,-0.0338238728671231,False,performative_control,False
0.04504709803099921,0.0026449884459000816,True,performative_control,False
-0.06964276047047768,-0.01741848452031422,False,performative_control,False
0.04324292779016092,0.0012811282724308481,False,performative_control,False
0.13028738804513024,-0.014316689912751257,True,performative_control,True
-0.14426250799248158,-0.04861144767669909,False,performative_control,False
0.016969236087620576,0.002035583516047851,False,performative_control,False
0.009757628136119023,0.002148431685024793,True,performative_control,False
-0.041226936942657,-0.008018780254863134,False,performative_control,False
0.05247722871227595,0.002463351360079996,False,performative_control,False
-0.08397225654776097,-0.02346533442790716,True,performative_control,False
0.018922424694944817,0.0017765021746978804,False,performative_control,False
0.11947752439309728,-0.008611318380421229,False,performative_control,True
-0.009029459513250848,-0.0019448940081679134,True,performative_control,False
-0.03958555296981997,-0.008636060644775595,False,performative_control,False
-0.013909692426300302,-0.0006050044013204137,False,performative_control,False
-0.1580432328582596,-0.055231736676960186,True,performative_control,False
0.022806469892631187,0.002650555745496802,False,performative_control,False
-0.09013594587946822,-0.025624231009684362,False,performative_control,False
-0.05228824115906344,-0.011779627496856626,True,performative_control,False
-0.017506778763004605,-0.004403308283648044,False,performative_control,False
0.08303887110553348,-0.0027033685354605763,False,performative_control,True
0.016354545791734565,0.0017197587998391828,True,performative_control,False
-0.10438259385219875,-0.029274322146575327,False,performative_control,False
0.06357882126988867,0.003292121141532378,False,performative_control,False
