root,adaptation,budget_queries,method,selected_idx,hf_queries,hf_episode_cost,hf_native_environment_steps,hf_native_agent_steps,hf_native_episode_compute_seconds,selected_audit_gain,empirical_oracle_regret,queries,selected_distribution,allocation_mc_se_gain
308,4,4,uniform_v2_expected_100,,4,72,21600.0,152007.6,252.63420529390393,-0.7117265947309194,22.870499505357284,,"[3, 3, 4, 3, 4, 6, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 4, 4, 4, 6, 4, 4, 3, 6, 3, 4, 3, 3, 6, 4, 4, 3, 4, 4, 6, 3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 4, 6, 3, 4, 6, 3, 6, 4, 4, 3, 3, 6, 3, 6, 3, 6, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 6, 4, 4, 4, 3, 4, 3, 6, 3, 4, 3, 6, 3, 3, 3, 3, 6, 4]",1.212842808292138
308,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,52478.0,86.2699077000143,14.644196464397451,7.514576446228913,[1],,
308,4,1,author_GlobalVOI_E5C,4,1,24,7200.0,52479.0,86.63177256623749,-16.419265064529768,38.578037975156136,[6],,
308,4,1,author_Uniform_E5C,5,1,24,7200.0,52479.0,86.63177256623749,22.158772910626364,0.0,[6],,
308,4,1,author_LUCB_E5C,4,1,24,7200.0,52479.0,86.63177256623749,-16.419265064529768,38.578037975156136,[6],,
308,4,2,author_PIVOT_VOI_E5C,6,2,40,12000.0,86234.0,142.42983941122657,14.644196464397451,7.514576446228913,"[1, 2]",,
308,4,2,author_GlobalVOI_E5C,3,2,40,12000.0,85567.0,142.2645352591644,4.896997499171703,17.26177541145466,"[6, 3]",,
308,4,2,author_Uniform_E5C,5,2,40,12000.0,87137.0,144.02076419524383,22.158772910626364,0.0,"[6, 1]",,
308,4,2,author_LUCB_E5C,3,2,40,12000.0,83871.0,138.97431727597723,4.896997499171703,17.26177541145466,"[6, 4]",,
308,4,4,author_PIVOT_VOI_E5C,3,4,72,21600.0,150714.0,250.40514681389323,4.896997499171703,17.26177541145466,"[1, 2, 3, 4]",,
308,4,4,author_GlobalVOI_E5C,3,4,72,21600.0,150715.0,250.7670116801164,4.896997499171703,17.26177541145466,"[6, 3, 4, 2]",,
308,4,4,author_Uniform_E5C,5,4,72,21600.0,152235.0,252.6734545188956,22.158772910626364,0.0,"[6, 1, 5, 4]",,
308,4,4,author_LUCB_E5C,3,4,72,21600.0,150715.0,250.7670116801164,4.896997499171703,17.26177541145466,"[6, 4, 3, 2]",,
308,12,1,pivot_kg,3,1,56,16800.0,121409.0,199.39860104082618,11.610023088267425,6.333898136679679,[4],,
308,12,1,uniform_v2,3,1,56,16800.0,121409.0,199.39860104082618,11.610023088267425,6.333898136679679,[4],,
308,12,1,ivr_v2,5,1,56,16800.0,120475.0,198.58411943813553,17.943921224947104,0.0,[5],,
308,12,1,lucb_v2,5,1,56,16800.0,120475.0,198.58411943813553,17.943921224947104,0.0,[5],,
308,12,1,no_hf_v2,4,0,0,0.0,0.0,0.0,6.87838447477732,11.065536750169784,[],,
308,12,1,proxy_only,5,0,0,0.0,0.0,0.0,17.943921224947104,0.0,[],,
308,12,1,global_voi_heuristic,3,1,56,16800.0,121409.0,199.39860104082618,11.610023088267425,6.333898136679679,[4],,
308,12,1,uniform_v2_expected_100,,1,56,16800.0,120905.81,198.89568779255032,10.15718635461452,7.786734870332584,,"[3, 6, 4, 4, 4, 3, 4, 3, 5, 3, 6, 3, 4, 6, 5, 4, 6, 5, 4, 6, 3, 4, 4, 4, 6, 6, 3, 3, 5, 5, 4, 6, 5, 5, 6, 3, 5, 5, 3, 6, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 4, 5, 5, 4, 3, 4, 3, 6, 6, 3, 4, 3, 5, 6, 6, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 6, 4, 4, 3, 4, 3, 4, 6, 4, 5, 4, 3, 6, 4, 4, 4, 5, 6, 3, 6, 5, 5, 6]",0.39121651872858315
308,12,2,pivot_kg,3,2,88,26400.0,191654.0,315.49275210197084,11.610023088267425,6.333898136679679,"[4, 6]",,
308,12,2,uniform_v2,5,2,88,26400.0,188807.0,311.63966997590614,17.943921224947104,0.0,"[4, 5]",,
308,12,2,ivr_v2,5,2,88,26400.0,188807.0,311.63966997590614,17.943921224947104,0.0,"[5, 4]",,
308,12,2,lucb_v2,5,2,88,26400.0,188807.0,311.63966997590614,17.943921224947104,0.0,"[5, 4]",,
308,12,2,no_hf_v2,4,0,0,0.0,0.0,0.0,6.87838447477732,11.065536750169784,[],,
308,12,2,proxy_only,5,0,0,0.0,0.0,0.0,17.943921224947104,0.0,[],,
308,12,2,global_voi_heuristic,3,2,88,26400.0,188096.0,310.4807055098936,11.610023088267425,6.333898136679679,"[4, 3]",,
308,12,2,uniform_v2_expected_100,,2,88,26400.0,188904.66,311.7022399289836,12.708973441518237,5.234947783428867,,"[3, 6, 6, 3, 5, 3, 5, 5, 5, 3, 6, 3, 5, 3, 5, 5, 5, 5, 6, 3, 3, 6, 3, 3, 6, 5, 3, 3, 5, 5, 3, 6, 5, 5, 3, 3, 5, 5, 3, 6, 6, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 3, 5, 5, 3, 3, 3, 5, 5, 6, 3, 3, 3, 5, 5, 3, 3, 6, 4, 5, 4, 3, 3, 3, 3, 6, 5, 6, 3, 3, 3, 4, 5, 6, 5, 4, 5, 5, 3, 6, 6, 3, 3, 5, 3, 3, 6, 5, 5, 5]",0.392834007414245
308,12,4,pivot_kg,5,4,152,45600.0,326582.0,539.5151698400732,17.943921224947104,0.0,"[4, 6, 5, 1]",,
308,12,4,uniform_v2,5,4,152,45600.0,323194.0,535.1127390360343,17.943921224947104,0.0,"[4, 5, 3, 2]",,
308,12,4,ivr_v2,5,4,152,45600.0,326582.0,539.5151698400732,17.943921224947104,0.0,"[5, 4, 6, 1]",,
308,12,4,lucb_v2,5,4,152,45600.0,326582.0,539.5151698400732,17.943921224947104,0.0,"[5, 4, 6, 1]",,
308,12,4,no_hf_v2,4,0,0,0.0,0.0,0.0,6.87838447477732,11.065536750169784,[],,
308,12,4,proxy_only,5,0,0,0.0,0.0,0.0,17.943921224947104,0.0,[],,
308,12,4,global_voi_heuristic,3,4,152,45600.0,326041.0,538.965821162099,11.610023088267425,6.333898136679679,"[4, 3, 6, 2]",,
308,12,4,uniform_v2_expected_100,,4,152,45600.0,324893.9,537.2746599179844,15.727056877109217,2.2168643478378875,,"[3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 5, 5, 5, 3, 3, 5, 5, 5, 3, 5, 5, 3, 5, 3, 3, 3, 5, 3, 3, 5, 3, 5, 3, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3, 3, 3, 5, 5, 5]",0.3036296492310903
308,12,1,author_PIVOT_VOI_E5C,6,1,56,16800.0,120607.0,198.12439930607798,8.032252345615856,9.911668879331248,[1],,
308,12,1,author_GlobalVOI_E5C,3,1,56,16800.0,123322.0,202.43720156420022,11.610023088267425,6.333898136679679,[6],,
308,12,1,author_Uniform_E5C,5,1,56,16800.0,123322.0,202.43720156420022,17.943921224947104,0.0,[6],,
308,12,1,author_LUCB_E5C,3,1,56,16800.0,123322.0,202.43720156420022,11.610023088267425,6.333898136679679,[6],,
308,12,2,author_PIVOT_VOI_E5C,6,2,88,26400.0,188307.0,310.51536389713874,8.032252345615856,9.911668879331248,"[1, 2]",,
308,12,2,author_GlobalVOI_E5C,3,2,88,26400.0,190009.0,313.51930603326764,11.610023088267425,6.333898136679679,"[6, 3]",,
308,12,2,author_Uniform_E5C,5,2,88,26400.0,190852.0,314.21855036722263,17.943921224947104,0.0,"[6, 1]",,
308,12,2,author_LUCB_E5C,3,2,88,26400.0,190009.0,313.51930603326764,11.610023088267425,6.333898136679679,"[6, 3]",,
308,12,4,author_PIVOT_VOI_E5C,3,4,152,45600.0,323326.0,534.6530189039768,11.610023088267425,6.333898136679679,"[1, 2, 3, 4]",,
308,12,4,author_GlobalVOI_E5C,3,4,152,45600.0,326041.0,538.965821162099,11.610023088267425,6.333898136679679,"[6, 3, 4, 2]",,
308,12,4,author_Uniform_E5C,5,4,152,45600.0,326582.0,539.5151698400732,17.943921224947104,0.0,"[6, 1, 5, 4]",,
308,12,4,author_LUCB_E5C,3,4,152,45600.0,326041.0,538.965821162099,11.610023088267425,6.333898136679679,"[6, 3, 4, 2]",,
309,4,1,pivot_kg,6,1,24,7200.0,47988.0,81.67809490510263,-0.7057384798605852,16.592017766705514,[5],,
309,4,1,uniform_v2,6,1,24,7200.0,46097.0,78.15381809405517,-0.7057384798605852,16.592017766705514,[4],,
309,4,1,ivr_v2,6,1,24,7200.0,47988.0,81.67809490510263,-0.7057384798605852,16.592017766705514,[5],,
309,4,1,lucb_v2,6,1,24,7200.0,47988.0,81.67809490510263,-0.7057384798605852,16.592017766705514,[5],,
309,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,-0.7057384798605852,16.592017766705514,[],,
309,4,1,proxy_only,6,0,0,0.0,0.0,0.0,-0.7057384798605852,16.592017766705514,[],,
309,4,1,global_voi_heuristic,6,1,24,7200.0,47819.0,80.22981813910883,-0.7057384798605852,16.592017766705514,[2],,
309,4,1,uniform_v2_expected_100,,1,24,7200.0,47385.39,79.96335657406482,-0.7057384798605852,16.592017766705514,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
309,4,2,pivot_kg,6,2,40,12000.0,78204.0,133.21513082302408,-0.7057384798605852,16.592017766705514,"[5, 4]",,
309,4,2,uniform_v2,6,2,40,12000.0,78035.0,131.7668540570303,-0.7057384798605852,16.592017766705514,"[4, 2]",,
309,4,2,ivr_v2,6,2,40,12000.0,78204.0,133.21513082302408,-0.7057384798605852,16.592017766705514,"[5, 4]",,
309,4,2,lucb_v2,6,2,40,12000.0,78533.0,133.84870135009987,-0.7057384798605852,16.592017766705514,"[5, 6]",,
309,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,-0.7057384798605852,16.592017766705514,[],,
309,4,2,proxy_only,6,0,0,0.0,0.0,0.0,-0.7057384798605852,16.592017766705514,[],,
309,4,2,global_voi_heuristic,6,2,40,12000.0,80015.0,134.10293652111432,-0.7057384798605852,16.592017766705514,"[2, 3]",,
309,4,2,uniform_v2_expected_100,,2,40,12000.0,78684.16,133.00361840901198,-0.7057384798605852,16.592017766705514,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
309,4,4,pivot_kg,6,4,72,21600.0,139959.0,238.02360630995827,-0.7057384798605852,16.592017766705514,"[5, 4, 1, 6]",,
309,4,4,uniform_v2,6,4,72,21600.0,141441.0,238.2778414809727,-0.7057384798605852,16.592017766705514,"[4, 2, 1, 3]",,
309,4,4,ivr_v2,6,4,72,21600.0,139959.0,238.02360630995827,-0.7057384798605852,16.592017766705514,"[5, 4, 1, 6]",,
309,4,4,lucb_v2,6,4,72,21600.0,139959.0,238.02360630995827,-0.7057384798605852,16.592017766705514,"[5, 6, 1, 4]",,
309,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,-0.7057384798605852,16.592017766705514,[],,
309,4,4,proxy_only,6,0,0,0.0,0.0,0.0,-0.7057384798605852,16.592017766705514,[],,
309,4,4,global_voi_heuristic,6,4,72,21600.0,141441.0,238.2778414809727,-0.7057384798605852,16.592017766705514,"[2, 3, 4, 1]",,
309,4,4,uniform_v2_expected_100,,4,72,21600.0,141523.8,239.55655985328835,-0.7057384798605852,16.592017766705514,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
309,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,47091.0,79.25465121807065,-0.7057384798605852,16.592017766705514,[1],,
309,4,1,author_GlobalVOI_E5C,6,1,24,7200.0,48077.0,80.4899005581392,-0.7057384798605852,16.592017766705514,[3],,
309,4,1,author_Uniform_E5C,6,1,24,7200.0,47988.0,81.67809490510263,-0.7057384798605852,16.592017766705514,[5],,
309,4,1,author_LUCB_E5C,5,1,24,7200.0,46426.0,78.78738862113096,-5.742449946664264,21.62872923350919,[6],,
309,4,2,author_PIVOT_VOI_E5C,6,2,40,12000.0,79029.0,132.86768718104577,-0.7057384798605852,16.592017766705514,"[1, 2]",,
309,4,2,author_GlobalVOI_E5C,6,2,40,12000.0,80015.0,134.10293652111432,-0.7057384798605852,16.592017766705514,"[3, 2]",,
309,4,2,author_Uniform_E5C,6,2,40,12000.0,78204.0,133.21513082302408,-0.7057384798605852,16.592017766705514,"[5, 4]",,
309,4,2,author_LUCB_E5C,1,2,40,12000.0,78533.0,133.84870135009987,8.924834273142663,6.961445013702265,"[6, 5]",,
309,4,4,author_PIVOT_VOI_E5C,6,4,72,21600.0,141441.0,238.2778414809727,-0.7057384798605852,16.592017766705514,"[1, 2, 3, 4]",,
309,4,4,author_GlobalVOI_E5C,6,4,72,21600.0,141441.0,238.2778414809727,-0.7057384798605852,16.592017766705514,"[3, 2, 4, 1]",,
309,4,4,author_Uniform_E5C,1,4,72,21600.0,140945.0,239.25885565002682,8.924834273142663,6.961445013702265,"[5, 4, 6, 3]",,
309,4,4,author_LUCB_E5C,1,4,72,21600.0,141939.0,240.3596887740423,8.924834273142663,6.961445013702265,"[6, 5, 1, 3]",,
309,12,1,pivot_kg,6,1,56,16800.0,111706.0,189.11058758705622,6.224335700679816,9.661943586165112,[5],,
309,12,1,uniform_v2,6,1,56,16800.0,109388.0,185.05257698200876,6.224335700679816,9.661943586165112,[4],,
309,12,1,ivr_v2,6,1,56,16800.0,111706.0,189.11058758705622,6.224335700679816,9.661943586165112,[5],,
309,12,1,lucb_v2,6,1,56,16800.0,111706.0,189.11058758705622,6.224335700679816,9.661943586165112,[5],,
309,12,1,no_hf_v2,6,0,0,0.0,0.0,0.0,6.224335700679816,9.661943586165112,[],,
309,12,1,proxy_only,6,0,0,0.0,0.0,0.0,6.224335700679816,9.661943586165112,[],,
309,12,1,global_voi_heuristic,6,1,56,16800.0,112213.0,188.54973937611794,6.224335700679816,9.661943586165112,[3],,
309,12,1,uniform_v2_expected_100,,1,56,16800.0,111469.92,187.9229915560456,6.224335700679817,9.661943586165112,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",8.926528984957934e-17
309,12,2,pivot_kg,6,2,88,26400.0,173656.0,293.690791492234,6.224335700679816,9.661943586165112,"[5, 6]",,
309,12,2,uniform_v2,6,2,88,26400.0,173253.0,292.6427035329398,6.224335700679816,9.661943586165112,"[4, 2]",,
309,12,2,ivr_v2,6,2,88,26400.0,172757.0,293.0642051899922,6.224335700679816,9.661943586165112,"[5, 4]",,
309,12,2,lucb_v2,6,2,88,26400.0,173656.0,293.690791492234,6.224335700679816,9.661943586165112,"[5, 6]",,
309,12,2,no_hf_v2,6,0,0,0.0,0.0,0.0,6.224335700679816,9.661943586165112,[],,
309,12,2,proxy_only,6,0,0,0.0,0.0,0.0,6.224335700679816,9.661943586165112,[],,
309,12,2,global_voi_heuristic,6,2,88,26400.0,176078.0,296.13986592704896,6.224335700679816,9.661943586165112,"[3, 2]",,
309,12,2,uniform_v2_expected_100,,2,88,26400.0,174502.06,294.57382200277175,6.386365615027587,9.499913671817342,,"[6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.06445637936541147
309,12,4,pivot_kg,1,4,152,45600.0,298869.0,506.22137971420307,8.924834273142663,6.961445013702265,"[5, 6, 1, 4]",,
309,12,4,uniform_v2,6,4,152,45600.0,301291.0,508.67045414901804,6.224335700679816,9.661943586165112,"[4, 2, 1, 3]",,
309,12,4,ivr_v2,1,4,152,45600.0,298869.0,506.22137971420307,8.924834273142663,6.961445013702265,"[5, 4, 6, 1]",,
309,12,4,lucb_v2,1,4,152,45600.0,298869.0,506.22137971420307,8.924834273142663,6.961445013702265,"[5, 6, 1, 4]",,
309,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,6.224335700679816,9.661943586165112,[],,
309,12,4,proxy_only,6,0,0,0.0,0.0,0.0,6.224335700679816,9.661943586165112,[],,
309,12,4,global_voi_heuristic,6,4,152,45600.0,301291.0,508.67045414901804,6.224335700679816,9.661943586165112,"[3, 2, 4, 1]",,
309,12,4,uniform_v2_expected_100,,4,152,45600.0,300744.38,508.2926046811952,7.385550086838841,8.500729200006088,,"[1, 1, 1, 6, 6, 1, 1, 6, 6, 6, 6, 6, 1, 1, 6, 6, 1, 1, 6, 1, 6, 1, 1, 6, 6, 1, 1, 6, 1, 1, 6, 1, 1, 6, 1, 6, 6, 6, 6, 6, 6, 1, 6, 6, 1, 1, 6, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 1, 1, 6, 1, 6, 1, 1, 1, 6, 6, 1, 6, 6, 6, 6, 6, 1, 6, 1, 6, 6, 6, 1, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 6, 1, 1, 1, 6, 6, 6]",0.13436866749083842
309,12,1,author_PIVOT_VOI_E5C,6,1,56,16800.0,112499.0,189.67592999810586,6.224335700679816,9.661943586165112,[1],,
309,12,1,author_GlobalVOI_E5C,6,1,56,16800.0,112213.0,188.54973937611794,6.224335700679816,9.661943586165112,[3],,
309,12,1,author_Uniform_E5C,6,1,56,16800.0,111706.0,189.11058758705622,6.224335700679816,9.661943586165112,[5],,
309,12,1,author_LUCB_E5C,5,1,56,16800.0,110287.0,185.67916328425054,5.589700405235229,10.2965788816097,[6],,
309,12,2,author_PIVOT_VOI_E5C,6,2,88,26400.0,176364.0,297.2660565490369,6.224335700679816,9.661943586165112,"[1, 2]",,
309,12,2,author_GlobalVOI_E5C,6,2,88,26400.0,176078.0,296.13986592704896,6.224335700679816,9.661943586165112,"[3, 2]",,
309,12,2,author_Uniform_E5C,6,2,88,26400.0,172757.0,293.0642051899922,6.224335700679816,9.661943586165112,"[5, 4]",,
309,12,2,author_LUCB_E5C,1,2,88,26400.0,173656.0,293.690791492234,8.924834273142663,6.961445013702265,"[6, 5]",,
309,12,4,author_PIVOT_VOI_E5C,6,4,152,45600.0,301291.0,508.67045414901804,6.224335700679816,9.661943586165112,"[1, 2, 3, 4]",,
309,12,4,author_GlobalVOI_E5C,6,4,152,45600.0,301291.0,508.67045414901804,6.224335700679816,9.661943586165112,"[3, 2, 4, 1]",,
309,12,4,author_Uniform_E5C,1,4,152,45600.0,298583.0,505.09518909221515,8.924834273142663,6.961445013702265,"[5, 4, 6, 3]",,
309,12,4,author_LUCB_E5C,1,4,152,45600.0,301694.0,509.71854210831225,8.924834273142663,6.961445013702265,"[6, 5, 1, 3]",,
310,4,1,pivot_kg,6,1,24,7141.0,46005.0,77.830353377969,18.3054315891659,0.0,[5],,
310,4,1,uniform_v2,6,1,24,7192.0,47610.0,80.38320008304436,18.3054315891659,0.0,[1],,
310,4,1,ivr_v2,6,1,24,7141.0,46005.0,77.830353377969,18.3054315891659,0.0,[5],,
310,4,1,lucb_v2,6,1,24,7141.0,46005.0,77.830353377969,18.3054315891659,0.0,[5],,
310,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,18.3054315891659,0.0,[],,
310,4,1,proxy_only,5,0,0,0.0,0.0,0.0,17.289549079091778,1.0158825100741211,[],,
310,4,1,global_voi_heuristic,6,1,24,7200.0,47860.0,79.84819538495503,18.3054315891659,0.0,[2],,
310,4,1,uniform_v2_expected_100,,1,24,7188.48,46398.12,78.18142094135226,18.305431589165895,3.552713678800501e-15,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",3.5706115939831736e-16
310,4,2,pivot_kg,6,2,40,11941.0,76783.0,129.90002680401085,18.3054315891659,0.0,"[5, 4]",,
310,4,2,uniform_v2,6,2,40,11992.0,78388.0,132.4528735090862,18.3054315891659,0.0,"[1, 4]",,
310,4,2,ivr_v2,6,2,40,11941.0,76783.0,129.90002680401085,18.3054315891659,0.0,"[5, 4]",,
310,4,2,lucb_v2,6,2,40,11941.0,76783.0,129.90002680401085,18.3054315891659,0.0,"[5, 4]",,
310,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,18.3054315891659,0.0,[],,
310,4,2,proxy_only,5,0,0,0.0,0.0,0.0,17.289549079091778,1.0158825100741211,[],,
310,4,2,global_voi_heuristic,6,2,40,12000.0,78638.0,131.91786881099688,18.3054315891659,0.0,"[2, 4]",,
310,4,2,uniform_v2_expected_100,,2,40,11974.89,76809.86,129.87649412441243,14.94842368101491,3.3570079081509885,,"[6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 3, 3, 6, 3, 6, 6, 6, 3, 6, 6, 6, 6, 3, 3, 3, 6, 6, 6, 6, 3, 6, 3, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 3, 6]",0.6966272776142493
310,4,4,pivot_kg,3,4,72,21541.0,134788.0,228.91986000124598,0.6369689146870294,17.66846267447887,"[5, 4, 6, 3]",,
310,4,4,uniform_v2,6,4,72,21592.0,139733.0,236.00227499520406,18.3054315891659,0.0,"[1, 4, 2, 6]",,
310,4,4,ivr_v2,3,4,72,21533.0,137878.0,233.98443298821803,0.6369689146870294,17.66846267447887,"[5, 4, 1, 6]",,
310,4,4,lucb_v2,3,4,72,21541.0,134788.0,228.91986000124598,0.6369689146870294,17.66846267447887,"[5, 4, 6, 3]",,
310,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,18.3054315891659,0.0,[],,
310,4,4,proxy_only,5,0,0,0.0,0.0,0.0,17.289549079091778,1.0158825100741211,[],,
310,4,4,global_voi_heuristic,6,4,72,21592.0,138998.0,235.06456628011074,18.3054315891659,0.0,"[2, 4, 3, 1]",,
310,4,4,uniform_v2_expected_100,,4,72,21553.69,137604.76,233.17032920624246,9.824569505416042,8.480862083749857,,"[6, 6, 6, 3, 3, 3, 3, 3, 6, 6, 6, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 3, 6, 6, 6, 3, 3, 3, 3, 6, 6, 3, 3, 3, 3, 6, 3, 6, 6, 6, 6, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 3, 3, 6, 6, 6, 3, 6, 3, 3, 3, 6, 6, 6, 3, 3, 6, 6, 3, 3, 6, 6, 6, 6, 6, 3, 3, 3, 6, 6, 3, 6, 3, 6, 6, 6, 3, 6, 6, 3, 6, 6, 6, 3, 6]",0.887163072995252
310,4,1,author_PIVOT_VOI_E5C,6,1,24,7192.0,47610.0,80.38320008304436,18.3054315891659,0.0,[1],,
310,4,1,author_GlobalVOI_E5C,6,1,24,7200.0,44520.0,75.3186270960723,18.3054315891659,0.0,[3],,
310,4,1,author_Uniform_E5C,5,1,24,7192.0,47610.0,80.38320008304436,17.289549079091778,1.0158825100741211,[1],,
310,4,1,author_LUCB_E5C,5,1,24,7200.0,45255.0,76.25633581116563,17.289549079091778,1.0158825100741211,[6],,
310,4,2,author_PIVOT_VOI_E5C,6,2,40,11992.0,79585.0,133.953830612998,18.3054315891659,0.0,"[1, 2]",,
310,4,2,author_GlobalVOI_E5C,6,2,40,12000.0,75298.0,127.38830052211415,18.3054315891659,0.0,"[3, 4]",,
310,4,2,author_Uniform_E5C,6,2,40,11933.0,77730.0,131.93598860601196,18.3054315891659,0.0,"[1, 5]",,
310,4,2,author_LUCB_E5C,4,2,40,11941.0,75375.0,127.80912433413323,-11.873758647734867,30.179190236900766,"[6, 5]",,
310,4,4,author_PIVOT_VOI_E5C,6,4,72,21592.0,138998.0,235.06456628011074,18.3054315891659,0.0,"[1, 2, 3, 4]",,
310,4,4,author_GlobalVOI_E5C,6,4,72,21592.0,138998.0,235.06456628011074,18.3054315891659,0.0,"[3, 4, 2, 1]",,
310,4,4,author_Uniform_E5C,6,4,72,21533.0,138340.0,234.5476813770365,18.3054315891659,0.0,"[1, 5, 2, 3]",,
