IRR,ISC,ISR,chi_square_shift,environment_id,global_global_transition_ide,global_n,global_policy_mae,global_policy_pearson,global_policy_rmse,global_policy_spearman,if_ci_high,if_ci_low,improvement_fidelity,independent_seed_n,operator_family,operator_shift,response_strength,transition_n
0.8333333333333334,0.16666666666666666,,1.718281828459045,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.12168675392103671,0.11335682556980242,0.11757199559983397,30,gradient_informed,1.0,0.35,240
0.95,0.05,,8.487735836358526,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.1635251147414834,0.1519686795086542,0.15768378661866092,30,gradient_informed,1.5,0.35,240
0.9916666666666667,0.008333333333333333,,53.598150033144236,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.20864931359471656,0.1932559228312403,0.20095646340917206,30,gradient_informed,2.0,0.35,240
1.0,0.0,,8102.083927575384,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.3096229288316874,0.28465324103942047,0.2971399186136973,30,gradient_informed,3.0,0.35,240
0.19047619047619047,0.8875,,0.0,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.04982867523455774,0.040711025830186105,0.04515347276653166,30,local_random,0.0,0.35,240
0.21428571428571427,0.875,,0.01005016708416806,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.05612878044801291,0.04582548343334364,0.050862593388288774,30,local_random,0.1,0.35,240
0.23015873015873015,0.8666666666666667,,0.04081077419238824,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.062459833384810606,0.05089912863435712,0.056550748554327325,30,local_random,0.2,0.35,240
0.29365079365079366,0.8333333333333334,,0.13031912007401103,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.07186280741735643,0.05850360766664083,0.0650443274836993,30,local_random,0.35,0.35,240
0.35714285714285715,0.8,,0.2840254166877415,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.08154255056985706,0.06598288408245716,0.07349242037546722,30,local_random,0.5,0.35,240
0.42063492063492064,0.7666666666666667,,0.6323162199553789,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.09442649745840612,0.07588432182788889,0.08468763040329819,30,local_random,0.7,0.35,240
0.48412698412698413,0.7333333333333333,,1.718281828459045,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.11330916825437279,0.09037449704155147,0.10132981245520864,30,local_random,1.0,0.35,240
0.626984126984127,0.6583333333333333,,8.487735836358526,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.14493556862013324,0.11355587462226967,0.12854127314576622,30,local_random,1.5,0.35,240
0.7063492063492064,0.6166666666666667,,53.598150033144236,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.17687043652536721,0.13466164887069335,0.15500540653646516,30,local_random,2.0,0.35,240
0.7936507936507936,0.5708333333333333,,8102.083927575384,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.24941304849728455,0.18485443235770646,0.21525032962646548,30,local_random,3.0,0.35,240
0.0189873417721519,0.9791666666666666,,0.0,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.03060271484653771,0.027528707033992666,0.02910571616011169,30,evolutionary_population,0.0,0.85,240
0.0189873417721519,0.9833333333333333,,0.01005016708416806,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.03466924984323544,0.031111205417476657,0.0329573678935899,30,evolutionary_population,0.1,0.85,240
0.0189873417721519,0.9833333333333333,,0.04081077419238824,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.03877895039498452,0.03481244130710606,0.036836152289517414,30,evolutionary_population,0.2,0.85,240
0.0189873417721519,0.9833333333333333,,0.13031912007401103,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.04497350577320433,0.04040002765868803,0.04270669729580818,30,evolutionary_population,0.35,0.85,240
0.0189873417721519,0.9833333333333333,,0.2840254166877415,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.05128723494189785,0.0459231693776705,0.04864215197984211,30,evolutionary_population,0.5,0.85,240
0.02531645569620253,0.9791666666666666,,0.6323162199553789,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.059782872514240776,0.05343763471024819,0.056661125215883575,30,evolutionary_population,0.7,0.85,240
0.056962025316455694,0.9583333333333334,,1.718281828459045,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.0727934367546159,0.0648912845734459,0.0689261409318904,30,evolutionary_population,1.0,0.85,240
0.2088607594936709,0.8583333333333333,,8.487735836358526,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.09527641352802306,0.08457715394917689,0.09004679326087585,30,evolutionary_population,1.5,0.85,240
0.379746835443038,0.7458333333333333,,53.598150033144236,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.11897141530538329,0.10480427485461692,0.11209672109645087,30,evolutionary_population,2.0,0.85,240
0.5632911392405063,0.625,,8102.083927575384,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.1697932950424269,0.14804063692288852,0.15917526283596123,30,evolutionary_population,3.0,0.85,240
0.004166666666666667,0.9958333333333333,,0.0,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.04245638603758453,0.040006003037601066,0.041228632090687466,30,gradient_informed,0.0,0.85,240
0.004166666666666667,0.9958333333333333,,0.01005016708416806,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.048479301745663055,0.04559504042657677,0.04702400695004587,30,gradient_informed,0.1,0.85,240
0.004166666666666667,0.9958333333333333,,0.04081077419238824,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.054655573150946574,0.05131112334405108,0.05293481674413872,30,gradient_informed,0.2,0.85,240
0.004166666666666667,0.9958333333333333,,0.13031912007401103,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.0639984726864368,0.06004418032603611,0.06201940541465511,30,gradient_informed,0.35,0.85,240
0.008333333333333333,0.9916666666666667,,0.2840254166877415,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.07368949117867338,0.0690337222308023,0.07136874829438115,30,gradient_informed,0.5,0.85,240
0.029166666666666667,0.9708333333333333,,0.6323162199553789,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.08708956355136727,0.08148958926083838,0.08425176674413816,30,gradient_informed,0.7,0.85,240
0.1,0.9,,1.718281828459045,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.10833779307276063,0.10079371462905506,0.10448584700864141,30,gradient_informed,1.0,0.85,240
0.3541666666666667,0.6458333333333334,,8.487735836358526,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.1461400734001916,0.1353665850579485,0.14070128132979276,30,gradient_informed,1.5,0.85,240
0.6333333333333333,0.36666666666666664,,53.598150033144236,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.18773715691181075,0.1728084044238077,0.1801461850888696,30,gradient_informed,2.0,0.85,240
0.825,0.175,,8102.083927575384,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.28221971014142,0.25664264396041514,0.2693013878584359,30,gradient_informed,3.0,0.85,240
0.03968253968253968,0.9666666666666667,,0.0,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.04356341232955739,0.03544957441117793,0.03954573537055598,30,local_random,0.0,0.85,240
0.05555555555555555,0.9583333333333334,,0.01005016708416806,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.04925036350740511,0.040042866001167174,0.04455886740423774,30,local_random,0.1,0.85,240
0.07142857142857142,0.95,,0.04081077419238824,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.05482183750947533,0.04459832054111107,0.049558441684253086,30,local_random,0.2,0.85,240
0.09523809523809523,0.9375,,0.13031912007401103,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.06325065573079146,0.051224254099841326,0.057034171437373465,30,local_random,0.35,0.85,240
0.15873015873015872,0.9041666666666667,,0.2840254166877415,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.07169035200797261,0.05780610609118181,0.06448398693586008,30,local_random,0.5,0.85,240
0.19047619047619047,0.8875,,0.6323162199553789,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.08291876440849726,0.06667105435974938,0.07438327740406067,30,local_random,0.7,0.85,240
0.2222222222222222,0.8708333333333333,,1.718281828459045,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.09972266740941652,0.079583052873823,0.08915268862583535,30,local_random,1.0,0.85,240
0.3253968253968254,0.8166666666666667,,8.487735836358526,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.12768300613530836,0.10000631634447106,0.11324234055642458,30,local_random,1.5,0.85,240
0.4126984126984127,0.7708333333333334,,53.598150033144236,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.1567288809240804,0.11823193058032368,0.13669827502020263,30,local_random,2.0,0.85,240
0.5793650793650794,0.6833333333333333,,8102.083927575384,performative_control,0.02910571616011169,240,0.13334552938744898,0.9440832394526616,0.13657522782042422,0.9424555981874684,0.22617289786178693,0.16701859646121883,0.19516762323804657,30,local_random,3.0,0.85,240
