boosted_predicted_delta,boosted_selected,correction_uncertainty,delta_proxy,delta_true,global_predicted_delta,global_selected,local_selected,predicted_delta,round_id,transition_id
1.2026434617708204,False,1.8525529313556992,2.3261286958323844,2.3261286958323844,-2.2154328948320785,True,True,2.0539887805031265,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,baa47ff285ed24a09c00
0.0957703591232324,False,1.8525529313556992,4.436257391664768,4.436257391664768,-4.430865789664156,False,False,-0.5253850467804462,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,0ffe211ba44cda5c051d
1.9898990549556173,False,1.8525529313556992,6.3303860874971525,6.3303860874971525,-6.646298684496234,False,False,-2.8555849085464535,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,b4823ae3c005237dc4f8
2.2220080396819535,True,1.8525529313556992,6.562495072223489,6.562495072223489,-11.077164474160389,False,False,-3.38127837039909,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,17dabb3bc032292a7ad0
1.2012719180559812,False,1.8525529313556992,2.324757152117545,2.324757152117545,-2.2154328948320785,True,True,2.055550515480453,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,b4763b1f56e3dbfcdda6
0.09302727169355407,False,1.8525529313556992,4.433514304235089,4.433514304235089,-4.430865789664156,False,False,-0.5222615768257928,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,a15660b0223da2ce50cd
1.9857844238110989,False,1.8525529313556992,6.326271456352634,6.326271456352634,-6.646298684496234,False,False,-2.8508997036144716,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,2e2647423b0b8889cf96
2.2238367646350703,True,1.8525529313556992,6.5643237971766055,6.5643237971766055,-11.077164474160389,False,False,-3.3833606837021897,round_id=0|seed=404|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,dae1a7a09e7cb3337249
1.1727067869237797,False,1.8525529313556992,2.2961920209853437,2.2961920209853437,-2.2154328948320785,True,True,2.088076758675193,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,c4fd91274ee1e7acb531
0.03589700942915286,False,1.8525529313556992,4.376384041970688,4.376384041970688,-4.430865789664156,False,False,-0.4572090904363151,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,63f8483a3e756503e49f
1.9000890304144953,False,1.8525529313556992,6.2405760629560305,6.2405760629560305,-6.646298684496234,False,False,-2.753320974030254,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,3c3e9687ac33ae7da4fe
2.2619236061446735,True,1.8525529313556992,6.602410638686209,6.602410638686209,-11.077164474160389,False,False,-3.4267290079618444,round_id=0|seed=405|response_strength=0.0|optimization_strength=1.5|config_id=controlled-e4-v1:r=0:o=1.5|incumbent_policy_id=bb04999f69a86a50,4cfce43ac9ca824b8286
-0.6976051611627692,True,1.8525529313556992,2.297360655183817,-0.3838228616037347,-2.2154328948320776,True,True,-0.6313696086915197,round_id=0|seed=401|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,284481a442b399156059
-2.5030331895201883,False,1.8525529313556992,3.7089344253063654,-1.5721846229115422,-3.692388158053464,False,False,-2.3794156800807844,round_id=0|seed=401|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,5141bc1aaf463d4b3ab3
-0.7034052103965613,False,1.8525529313556992,0.7765691649072757,0.04533729669248876,-0.7384776316106927,True,True,1.3101583957124543,round_id=0|seed=402|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,7ae02ca6fd40a8362335
-0.11006993581060742,True,1.8525529313556992,1.529138329814553,-0.09582137732941876,-1.4769552632213863,False,False,0.348168960100371,round_id=0|seed=402|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,8e2d68a661f55c385457
-0.7372583216247581,False,1.8525529313556992,2.257707494721828,-0.42347602206572565,-2.2154328948320776,False,False,-0.5862177648348412,round_id=0|seed=402|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,cd7a343fea4f6f9b24d1
-0.907986430668867,False,1.8525529313556992,3.642845824536381,-1.638273223681527,-3.692388158053464,False,False,-2.304162606986316,round_id=0|seed=402|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,93f047bf91eb3dac6bad
-0.6805981433597095,False,1.8525529313556992,0.7993762319441275,0.06814436372934063,-0.7384776316106927,True,True,1.2841886844037207,round_id=0|seed=403|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,cb919aaecc4c65b42547
-0.06445580173690368,True,1.8525529313556992,1.5747524638882568,-0.05020724325571635,-1.4769552632213863,False,False,0.2962295374829047,round_id=0|seed=403|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,6c2d8e7ce61bf6714d30
-0.6688371205142025,False,1.8525529313556992,2.3261286958323835,-0.3550548209551705,-2.2154328948320776,False,False,-0.664126898761042,round_id=0|seed=403|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,24d01e37c6020626c327
-2.4550864551059117,False,1.8525529313556992,3.756881159720642,-1.5242378884972674,-3.692388158053464,False,False,-2.434011163529984,round_id=0|seed=403|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,8d4537731eb1c9a03d6f
-0.6810553245979898,False,1.8525529313556992,0.7989190507058472,0.06768718249106076,-0.7384776316106927,True,True,1.2847092627294971,round_id=0|seed=404|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,ee930794d9cd837f5b9c
-0.06537016421346431,True,1.8525529313556992,1.5738381014116962,-0.0511216057322752,-1.4769552632213863,False,False,0.2972706941344567,round_id=0|seed=404|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,e68c5b0d862c06f315a3
-0.6702086642290426,False,1.8525529313556992,2.3247571521175434,-0.3564263646700092,-2.2154328948320776,False,False,-0.6625651637837136,round_id=0|seed=404|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,1271e73c6b9738c0c568
-2.4573723612973115,False,1.8525529313556992,3.754595253529242,-1.526523794688666,-3.692388158053464,False,False,-2.4314082719011054,round_id=0|seed=404|response_strength=0.3|optimization_strength=0.5|config_id=controlled-e4-v1:r=0.3:o=0.5|incumbent_policy_id=bb04999f69a86a50,7c10072ca868c13eef69
