root,type,adaptation,calibration,cap,method,selected,n_queries,hands_used,gain,isr,gain_registered_draw,isr_registered_draw,stop_reason,queries
98000,equilibrator,1,exact,8192,pivot_kg_menu,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,exact,8192,pivot_kg_menu_stop,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,selection_probability,[]
98000,equilibrator,1,exact,8192,pivot_kg_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,exact,8192,pivot_kg_menu_unpaired,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.01123046875]]"
98000,equilibrator,1,exact,8192,ivr_menu,0,8,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 512, 0.611328125], [0, 512, 0.94921875], [5, 512, 0.208984375], [0, 512, 1.12890625], [7, 512, 0.322265625], [0, 512, 1.12109375], [5, 512, 0.376953125], [7, 512, 0.451171875]]"
98000,equilibrator,1,exact,8192,ivr_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,exact,8192,lucb_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,exact,8192,top_proxy_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,exact,8192,uniform_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[1, 4096, 0.391357421875]]"
98000,equilibrator,1,exact,8192,uniform_small,0,8,8192,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 512, 0.580078125], [4, 512, 0.140625], [3, 512, 0.615234375], [3, 512, 0.2890625], [7, 512, 0.322265625], [6, 512, 0.3671875], [2, 512, 0.15625], [2, 512, 0.080078125]]"
98000,equilibrator,1,exact,,all_hf_fixed,0,8,65536,0.960785379498105,0.0,0.960785379498105,0.0,all,"[[0, 4096, 1.0078125], [1, 4096, 0.391357421875], [2, 4096, 0.180908203125], [3, 4096, 0.43359375], [4, 4096, 0.233642578125], [5, 4096, 0.3193359375], [6, 4096, 0.204345703125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,exact,,no_hf,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,no_hf_method,[]
98000,equilibrator,1,exact,,proxy_only,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,no_hf_method,[]
98000,equilibrator,1,exact,16384,pivot_kg_menu,0,6,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [1, 2048, 0.373046875], [6, 512, 0.3671875], [6, 512, 0.078125], [7, 512, 0.322265625], [5, 512, 0.208984375]]"
98000,equilibrator,1,exact,16384,pivot_kg_menu_stop,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,selection_probability,[]
98000,equilibrator,1,exact,16384,pivot_kg_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [6, 4096, 0.204345703125]]"
98000,equilibrator,1,exact,16384,pivot_kg_menu_unpaired,0,6,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.01123046875], [1, 2048, 0.4462890625], [6, 512, 0.693359375], [6, 512, 0.12890625], [7, 512, 0.138671875], [5, 512, 0.1171875]]"
98000,equilibrator,1,exact,16384,ivr_menu,0,16,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 512, 0.611328125], [0, 512, 0.94921875], [5, 512, 0.208984375], [0, 512, 1.12890625], [7, 512, 0.322265625], [0, 512, 1.12109375], [5, 512, 0.376953125], [7, 512, 0.451171875], [0, 512, 0.96484375], [6, 512, 0.3671875], [4, 512, 0.140625], [7, 512, 0.44140625], [0, 512, 1.142578125], [5, 512, 0.23046875], [6, 512, 0.078125], [0, 512, 1.046875]]"
98000,equilibrator,1,exact,16384,ivr_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,exact,16384,lucb_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,exact,16384,top_proxy_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,exact,16384,uniform_fixed,0,2,16384,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 4096, 0.391357421875], [4, 4096, 0.233642578125]]"
98000,equilibrator,1,exact,16384,uniform_small,0,16,16384,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 512, 0.580078125], [4, 512, 0.140625], [3, 512, 0.615234375], [3, 512, 0.2890625], [7, 512, 0.322265625], [6, 512, 0.3671875], [2, 512, 0.15625], [2, 512, 0.080078125], [5, 512, 0.208984375], [7, 512, 0.451171875], [5, 512, 0.376953125], [2, 512, 0.083984375], [4, 512, 0.0859375], [3, 512, 0.357421875], [5, 512, 0.23046875], [2, 512, 0.26953125]]"
98000,equilibrator,1,exact,32768,pivot_kg_menu,0,5,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [1, 2048, 0.373046875], [7, 4096, 0.419189453125], [3, 4096, 0.43359375], [6, 2048, 0.21484375]]"
98000,equilibrator,1,exact,32768,pivot_kg_menu_stop,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,selection_probability,[]
98000,equilibrator,1,exact,32768,pivot_kg_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [6, 4096, 0.204345703125], [1, 4096, 0.391357421875], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,exact,32768,pivot_kg_menu_unpaired,0,5,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.01123046875], [1, 2048, 0.4462890625], [7, 4096, 0.363525390625], [3, 4096, 0.5498046875], [6, 2048, 0.404296875]]"
98000,equilibrator,1,exact,32768,ivr_menu,0,32,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 512, 0.611328125], [0, 512, 0.94921875], [5, 512, 0.208984375], [0, 512, 1.12890625], [7, 512, 0.322265625], [0, 512, 1.12109375], [5, 512, 0.376953125], [7, 512, 0.451171875], [0, 512, 0.96484375], [6, 512, 0.3671875], [4, 512, 0.140625], [7, 512, 0.44140625], [0, 512, 1.142578125], [5, 512, 0.23046875], [6, 512, 0.078125], [0, 512, 1.046875], [7, 512, 0.412109375], [4, 512, 0.0859375], [6, 512, 0.076171875], [0, 512, 1.09765625], [7, 512, 0.39453125], [3, 512, 0.615234375], [5, 512, 0.291015625], [4, 512, 0.373046875], [6, 512, 0.337890625], [7, 512, 0.388671875], [3, 512, 0.2890625], [6, 512, 0.5078125], [4, 512, 0.48828125], [5, 512, 0.375], [7, 512, 0.5078125], [1, 512, 0.580078125]]"
98000,equilibrator,1,exact,32768,ivr_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125], [5, 4096, 0.3193359375], [6, 4096, 0.204345703125]]"
98000,equilibrator,1,exact,32768,lucb_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125], [6, 4096, 0.204345703125], [5, 4096, 0.3193359375]]"
98000,equilibrator,1,exact,32768,top_proxy_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125], [3, 4096, 0.43359375], [1, 4096, 0.391357421875]]"
98000,equilibrator,1,exact,32768,uniform_fixed,0,4,32768,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 4096, 0.391357421875], [4, 4096, 0.233642578125], [3, 4096, 0.43359375], [2, 4096, 0.180908203125]]"
98000,equilibrator,1,exact,32768,uniform_small,0,32,32768,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 512, 0.580078125], [4, 512, 0.140625], [3, 512, 0.615234375], [3, 512, 0.2890625], [7, 512, 0.322265625], [6, 512, 0.3671875], [2, 512, 0.15625], [2, 512, 0.080078125], [5, 512, 0.208984375], [7, 512, 0.451171875], [5, 512, 0.376953125], [2, 512, 0.083984375], [4, 512, 0.0859375], [3, 512, 0.357421875], [5, 512, 0.23046875], [2, 512, 0.26953125], [6, 512, 0.078125], [1, 512, 0.16015625], [5, 512, 0.291015625], [3, 512, 0.314453125], [2, 512, 0.171875], [4, 512, 0.373046875], [6, 512, 0.076171875], [1, 512, 0.33984375], [4, 512, 0.48828125], [4, 512, 0.501953125], [2, 512, 0.298828125], [7, 512, 0.44140625], [3, 512, 0.1953125], [0, 512, 0.611328125], [0, 512, 0.94921875], [7, 512, 0.412109375]]"
98000,equilibrator,1,noisy_audit,8192,pivot_kg_menu,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,noisy_audit,8192,pivot_kg_menu_stop,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,selection_probability,[]
98000,equilibrator,1,noisy_audit,8192,pivot_kg_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,noisy_audit,8192,pivot_kg_menu_unpaired,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.01123046875]]"
98000,equilibrator,1,noisy_audit,8192,ivr_menu,0,8,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 512, 0.611328125], [0, 512, 0.94921875], [5, 512, 0.208984375], [0, 512, 1.12890625], [7, 512, 0.322265625], [0, 512, 1.12109375], [5, 512, 0.376953125], [0, 512, 0.96484375]]"
98000,equilibrator,1,noisy_audit,8192,ivr_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,noisy_audit,8192,lucb_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,noisy_audit,8192,top_proxy_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125]]"
98000,equilibrator,1,noisy_audit,8192,uniform_fixed,0,1,8192,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[1, 4096, 0.391357421875]]"
98000,equilibrator,1,noisy_audit,8192,uniform_small,0,8,8192,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 512, 0.580078125], [4, 512, 0.140625], [3, 512, 0.615234375], [3, 512, 0.2890625], [7, 512, 0.322265625], [6, 512, 0.3671875], [2, 512, 0.15625], [2, 512, 0.080078125]]"
98000,equilibrator,1,noisy_audit,,all_hf_fixed,0,8,65536,0.960785379498105,0.0,0.960785379498105,0.0,all,"[[0, 4096, 1.0078125], [1, 4096, 0.391357421875], [2, 4096, 0.180908203125], [3, 4096, 0.43359375], [4, 4096, 0.233642578125], [5, 4096, 0.3193359375], [6, 4096, 0.204345703125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,noisy_audit,,no_hf,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,no_hf_method,[]
98000,equilibrator,1,noisy_audit,,proxy_only,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,no_hf_method,[]
98000,equilibrator,1,noisy_audit,16384,pivot_kg_menu,0,6,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [1, 2048, 0.373046875], [6, 512, 0.3671875], [6, 512, 0.078125], [7, 512, 0.322265625], [5, 512, 0.208984375]]"
98000,equilibrator,1,noisy_audit,16384,pivot_kg_menu_stop,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,selection_probability,[]
98000,equilibrator,1,noisy_audit,16384,pivot_kg_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [6, 4096, 0.204345703125]]"
98000,equilibrator,1,noisy_audit,16384,pivot_kg_menu_unpaired,0,6,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.01123046875], [1, 2048, 0.4462890625], [6, 512, 0.693359375], [6, 512, 0.12890625], [7, 512, 0.138671875], [5, 512, 0.1171875]]"
98000,equilibrator,1,noisy_audit,16384,ivr_menu,0,16,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 512, 0.611328125], [0, 512, 0.94921875], [5, 512, 0.208984375], [0, 512, 1.12890625], [7, 512, 0.322265625], [0, 512, 1.12109375], [5, 512, 0.376953125], [0, 512, 0.96484375], [7, 512, 0.451171875], [3, 512, 0.615234375], [1, 512, 0.580078125], [0, 512, 1.142578125], [4, 512, 0.140625], [7, 512, 0.44140625], [0, 512, 1.046875], [3, 512, 0.2890625]]"
98000,equilibrator,1,noisy_audit,16384,ivr_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,noisy_audit,16384,lucb_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,noisy_audit,16384,top_proxy_fixed,0,2,16384,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,noisy_audit,16384,uniform_fixed,0,2,16384,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 4096, 0.391357421875], [4, 4096, 0.233642578125]]"
98000,equilibrator,1,noisy_audit,16384,uniform_small,0,16,16384,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 512, 0.580078125], [4, 512, 0.140625], [3, 512, 0.615234375], [3, 512, 0.2890625], [7, 512, 0.322265625], [6, 512, 0.3671875], [2, 512, 0.15625], [2, 512, 0.080078125], [5, 512, 0.208984375], [7, 512, 0.451171875], [5, 512, 0.376953125], [2, 512, 0.083984375], [4, 512, 0.0859375], [3, 512, 0.357421875], [5, 512, 0.23046875], [2, 512, 0.26953125]]"
98000,equilibrator,1,noisy_audit,32768,pivot_kg_menu,0,5,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [1, 2048, 0.373046875], [7, 4096, 0.419189453125], [3, 4096, 0.43359375], [6, 2048, 0.21484375]]"
98000,equilibrator,1,noisy_audit,32768,pivot_kg_menu_stop,0,0,0,0.960785379498105,0.0,0.960785379498105,0.0,selection_probability,[]
98000,equilibrator,1,noisy_audit,32768,pivot_kg_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [6, 4096, 0.204345703125], [1, 4096, 0.391357421875], [7, 4096, 0.419189453125]]"
98000,equilibrator,1,noisy_audit,32768,pivot_kg_menu_unpaired,0,5,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.01123046875], [1, 2048, 0.4462890625], [7, 4096, 0.363525390625], [3, 4096, 0.5498046875], [6, 2048, 0.404296875]]"
98000,equilibrator,1,noisy_audit,32768,ivr_menu,0,32,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 512, 0.611328125], [0, 512, 0.94921875], [5, 512, 0.208984375], [0, 512, 1.12890625], [7, 512, 0.322265625], [0, 512, 1.12109375], [5, 512, 0.376953125], [0, 512, 0.96484375], [7, 512, 0.451171875], [3, 512, 0.615234375], [1, 512, 0.580078125], [0, 512, 1.142578125], [4, 512, 0.140625], [7, 512, 0.44140625], [0, 512, 1.046875], [3, 512, 0.2890625], [1, 512, 0.16015625], [5, 512, 0.23046875], [7, 512, 0.412109375], [0, 512, 1.09765625], [4, 512, 0.0859375], [1, 512, 0.33984375], [3, 512, 0.357421875], [7, 512, 0.39453125], [4, 512, 0.373046875], [5, 512, 0.291015625], [1, 512, 0.412109375], [3, 512, 0.314453125], [6, 512, 0.3671875], [7, 512, 0.388671875], [1, 512, 0.25], [4, 512, 0.48828125]]"
98000,equilibrator,1,noisy_audit,32768,ivr_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125], [5, 4096, 0.3193359375], [1, 4096, 0.391357421875]]"
98000,equilibrator,1,noisy_audit,32768,lucb_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125], [3, 4096, 0.43359375], [1, 4096, 0.391357421875]]"
98000,equilibrator,1,noisy_audit,32768,top_proxy_fixed,0,4,32768,0.960785379498105,0.0,0.960785379498105,0.0,budget_exhausted,"[[0, 4096, 1.0078125], [7, 4096, 0.419189453125], [3, 4096, 0.43359375], [1, 4096, 0.391357421875]]"
98000,equilibrator,1,noisy_audit,32768,uniform_fixed,0,4,32768,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 4096, 0.391357421875], [4, 4096, 0.233642578125], [3, 4096, 0.43359375], [2, 4096, 0.180908203125]]"
98000,equilibrator,1,noisy_audit,32768,uniform_small,0,32,32768,0.9607853794981052,-1.1102230246251565e-16,0.960785379498105,0.0,budget_exhausted,"[[1, 512, 0.580078125], [4, 512, 0.140625], [3, 512, 0.615234375], [3, 512, 0.2890625], [7, 512, 0.322265625], [6, 512, 0.3671875], [2, 512, 0.15625], [2, 512, 0.080078125], [5, 512, 0.208984375], [7, 512, 0.451171875], [5, 512, 0.376953125], [2, 512, 0.083984375], [4, 512, 0.0859375], [3, 512, 0.357421875], [5, 512, 0.23046875], [2, 512, 0.26953125], [6, 512, 0.078125], [1, 512, 0.16015625], [5, 512, 0.291015625], [3, 512, 0.314453125], [2, 512, 0.171875], [4, 512, 0.373046875], [6, 512, 0.076171875], [1, 512, 0.33984375], [4, 512, 0.48828125], [4, 512, 0.501953125], [2, 512, 0.298828125], [7, 512, 0.44140625], [3, 512, 0.1953125], [0, 512, 0.611328125], [0, 512, 0.94921875], [7, 512, 0.412109375]]"
98000,equilibrator,8,exact,8192,pivot_kg_menu,5,8,8192,0.05204141494112641,0.07391924231556213,0.05204141494112641,0.07391924231556213,budget_exhausted,"[[0, 512, -0.1015625], [3, 512, -0.080078125], [7, 512, 0.02734375], [5, 512, 0.080078125], [6, 512, -0.078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [7, 512, 0.11328125]]"
98000,equilibrator,8,exact,8192,pivot_kg_menu_stop,5,8,8192,0.05204141494112641,0.07391924231556213,0.05204141494112641,0.07391924231556213,budget_exhausted,"[[0, 512, -0.1015625], [3, 512, -0.080078125], [7, 512, 0.02734375], [5, 512, 0.080078125], [6, 512, -0.078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [7, 512, 0.11328125]]"
98000,equilibrator,8,exact,8192,pivot_kg_fixed,0,1,8192,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,budget_exhausted,"[[0, 4096, 0.033935546875]]"
98000,equilibrator,8,exact,8192,pivot_kg_menu_unpaired,7,8,8192,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 512, 0.119140625], [7, 512, -0.021484375], [3, 512, -0.1875], [0, 512, -0.203125], [5, 512, -0.103515625], [6, 512, -0.103515625], [1, 512, -0.056640625], [7, 512, 0.19921875]]"
98000,equilibrator,8,exact,8192,ivr_menu,5,8,8192,0.05204141494112641,0.07391924231556213,0.05204141494112641,0.07391924231556213,budget_exhausted,"[[0, 512, -0.1015625], [7, 512, 0.02734375], [6, 512, -0.078125], [3, 512, -0.080078125], [5, 512, 0.080078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [0, 512, 0.099609375]]"
98000,equilibrator,8,exact,8192,ivr_fixed,0,1,8192,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,budget_exhausted,"[[0, 4096, 0.033935546875]]"
98000,equilibrator,8,exact,8192,lucb_fixed,0,1,8192,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,budget_exhausted,"[[0, 4096, 0.033935546875]]"
98000,equilibrator,8,exact,8192,top_proxy_fixed,0,1,8192,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,budget_exhausted,"[[0, 4096, 0.033935546875]]"
98000,equilibrator,8,exact,8192,uniform_fixed,1,1,8192,0.05521448000844953,0.070746177248239,0.052845497393237933,0.0731151598634506,budget_exhausted,"[[1, 4096, 0.05517578125]]"
98000,equilibrator,8,exact,8192,uniform_small,7,8,8192,0.05513074224487972,0.07082991501180882,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[1, 512, -0.10546875], [4, 512, -0.162109375], [3, 512, -0.080078125], [3, 512, 0.00390625], [7, 512, 0.02734375], [6, 512, -0.078125], [2, 512, 0.037109375], [2, 512, 0.00390625]]"
98000,equilibrator,8,exact,,all_hf_fixed,7,8,65536,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,all,"[[0, 4096, 0.033935546875], [1, 4096, 0.05517578125], [2, 4096, 0.01806640625], [3, 4096, 0.051025390625], [4, 4096, -0.02587890625], [5, 4096, -0.007568359375], [6, 4096, 0.0185546875], [7, 4096, 0.084716796875]]"
98000,equilibrator,8,exact,,no_hf,8,0,0,0.0,0.12596065725668854,0.0,0.12596065725668854,no_hf_method,[]
98000,equilibrator,8,exact,,proxy_only,0,0,0,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,no_hf_method,[]
98000,equilibrator,8,exact,16384,pivot_kg_menu,0,16,16384,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,budget_exhausted,"[[0, 512, -0.1015625], [3, 512, -0.080078125], [7, 512, 0.02734375], [5, 512, 0.080078125], [6, 512, -0.078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [7, 512, 0.11328125], [5, 512, -0.06640625], [0, 512, 0.099609375], [0, 512, 0.17578125], [0, 512, 0.248046875], [7, 512, 0.025390625], [2, 512, 0.037109375], [0, 512, -0.0625], [7, 512, 0.12109375]]"
98000,equilibrator,8,exact,16384,pivot_kg_menu_stop,0,16,16384,0.12409917316367708,0.0018614840930114562,0.12409917316367708,0.0018614840930114562,budget_exhausted,"[[0, 512, -0.1015625], [3, 512, -0.080078125], [7, 512, 0.02734375], [5, 512, 0.080078125], [6, 512, -0.078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [7, 512, 0.11328125], [5, 512, -0.06640625], [0, 512, 0.099609375], [0, 512, 0.17578125], [0, 512, 0.248046875], [7, 512, 0.025390625], [2, 512, 0.037109375], [0, 512, -0.0625], [7, 512, 0.12109375]]"
98000,equilibrator,8,exact,16384,pivot_kg_fixed,3,2,16384,0.12596065725668854,0.0,0.12596065725668854,0.0,budget_exhausted,"[[0, 4096, 0.033935546875], [3, 4096, 0.051025390625]]"
98000,equilibrator,8,exact,16384,pivot_kg_menu_unpaired,7,16,16384,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 512, 0.119140625], [7, 512, -0.021484375], [3, 512, -0.1875], [0, 512, -0.203125], [5, 512, -0.103515625], [6, 512, -0.103515625], [1, 512, -0.056640625], [7, 512, 0.19921875], [4, 512, -0.22265625], [7, 512, 0.044921875], [0, 512, 0.0546875], [7, 512, -0.083984375], [0, 512, 0.138671875], [0, 512, 0.017578125], [7, 512, 0.109375], [0, 512, 0.1171875]]"
98000,equilibrator,8,exact,16384,ivr_menu,7,16,16384,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 512, -0.1015625], [7, 512, 0.02734375], [6, 512, -0.078125], [3, 512, -0.080078125], [5, 512, 0.080078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [0, 512, 0.099609375], [2, 512, 0.037109375], [6, 512, -0.2265625], [3, 512, 0.00390625], [7, 512, 0.11328125], [1, 512, 0.23828125], [0, 512, 0.17578125], [4, 512, 0.142578125], [5, 512, -0.06640625]]"
98000,equilibrator,8,exact,16384,ivr_fixed,7,2,16384,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 4096, 0.033935546875], [7, 4096, 0.084716796875]]"
98000,equilibrator,8,exact,16384,lucb_fixed,7,2,16384,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 4096, 0.033935546875], [7, 4096, 0.084716796875]]"
98000,equilibrator,8,exact,16384,top_proxy_fixed,7,2,16384,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 4096, 0.033935546875], [7, 4096, 0.084716796875]]"
98000,equilibrator,8,exact,16384,uniform_fixed,1,2,16384,0.07965337371338392,0.046307283543304614,0.052845497393237933,0.0731151598634506,budget_exhausted,"[[1, 4096, 0.05517578125], [4, 4096, -0.02587890625]]"
98000,equilibrator,8,exact,16384,uniform_small,7,16,16384,0.07827523925203089,0.04768541800465764,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[1, 512, -0.10546875], [4, 512, -0.162109375], [3, 512, -0.080078125], [3, 512, 0.00390625], [7, 512, 0.02734375], [6, 512, -0.078125], [2, 512, 0.037109375], [2, 512, 0.00390625], [5, 512, 0.080078125], [7, 512, 0.11328125], [5, 512, -0.06640625], [2, 512, 0.072265625], [4, 512, 0.142578125], [3, 512, 0.240234375], [5, 512, 0.015625], [2, 512, -0.0078125]]"
98000,equilibrator,8,exact,32768,pivot_kg_menu,7,32,32768,0.07992290100640051,0.046037756250288026,0.07992290100640051,0.046037756250288026,budget_exhausted,"[[0, 512, -0.1015625], [3, 512, -0.080078125], [7, 512, 0.02734375], [5, 512, 0.080078125], [6, 512, -0.078125], [1, 512, -0.10546875], [4, 512, -0.162109375], [7, 512, 0.11328125], [5, 512, -0.06640625], [0, 512, 0.099609375], [0, 512, 0.17578125], [0, 512, 0.248046875], [7, 512, 0.025390625], [2, 512, 0.037109375], [0, 512, -0.0625], [7, 512, 0.12109375], [0, 512, 0.01171875], [0, 512, 0.154296875], [7, 512, 0.064453125], [0, 512, -0.25390625], [3, 512, 0.00390625], [2, 512, 0.00390625], [6, 512, -0.2265625], [1, 512, 0.23828125], [1, 512, -0.087890625], [3, 512, 0.240234375], [3, 512, 0.009765625], [3, 512, -0.029296875], [1, 512, 0.32421875], [1, 512, -0.037109375], [1, 512, 0.154296875], [7, 512, 0.126953125]]"
